sweep,sweepTime,elevAngle,value,radialAng,surfaceRan,heightRel,heightASL,latitude,longitude
0,2003-03-27T05:47:11Z,0.48339844,-13.606912,90.08789,38373.52,419.2576,621.34,41.6030,-87.6243
0,2003-03-27T05:47:11Z,0.48339844,-16.522678,90.08789,38623.51,422.61517,624.6976,41.6030,-87.6213
0,2003-03-27T05:47:11Z,0.48339844,-6.803456,90.08789,38873.5,425.98087,628.0633,41.6030,-87.6183
0,2003-03-27T05:47:11Z,0.48339844,-17.4946,90.08789,39123.492,429.35464,631.4371,41.6029,-87.6153
0,2003-03-27T05:47:11Z,0.48339844,-19.438444,90.08789,39373.48,432.73654,634.819,41.6029,-87.6123
0,2003-03-27T05:47:11Z,0.48339844,-20.410368,90.08789,39623.473,436.12656,638.209,41.6029,-87.6093
0,2003-03-27T05:47:11Z,0.48339844,-13.606912,90.08789,39873.46,439.52466,641.60706,41.6029,-87.6063
0,2003-03-27T05:47:11Z,0.48339844,-34.01728,90.08789,40123.453,442.93088,645.0133,41.6029,-87.6033
0,2003-03-27T05:47:11Z,0.48339844,26.241901,90.08789,40373.44,446.3452,648.4276,41.6029,-87.6003
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,40623.434,449.76764,651.85004,41.6028,-87.5973
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,40873.42,453.19818,655.2806,41.6028,-87.5943
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,41123.414,456.6368,658.71924,41.6028,-87.5913
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,41373.402,460.0836,662.16595,41.6028,-87.5883
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,41623.395,463.53842,665.62085,41.6028,-87.5853
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,41873.383,467.0014,669.0838,41.6028,-87.5823
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,42123.375,470.47247,672.5549,41.6027,-87.5793
0,2003-03-27T05:47:11Z,0.48339844,800.0,90.08789,42373.363,473.95166,676.03406,41.6027,-87.5763
0,2003-03-27T05:47:11Z,0.48339844,-3.887689,90.08789,42623.355,477.43893,679.52136,41.6027,-87.5733
0,2003-03-27T05:47:11Z,0.48339844,-11.663067,90.08789,42873.348,480.93433,683.0167,41.6027,-87.5703
0,2003-03-27T05:47:11Z,0.48339844,-11.663067,90.08789,43123.336,484.43784,686.5202,41.6027,-87.5674
0,2003-03-27T05:47:11Z,0.48339844,-11.663067,90.08789,43373.33,487.94943,690.03186,41.6027,-87.5644
0,2003-03-27T05:47:11Z,0.48339844,-2.9157667,90.08789,43623.316,491.46915,693.5516,41.6026,-87.5614
0,2003-03-27T05:47:11Z,0.48339844,-1.9438446,90.08789,43873.31,494.99698,697.07935,41.6026,-87.5584
0,2003-03-27T05:47:11Z,0.48339844,34.01728,90.08789,44123.297,498.5329,700.6153,41.6026,-87.5554
0,2003-03-27T05:47:11Z,0.48339844,33.045357,90.08789,44373.29,502.07693,704.1593,41.6026,-87.5524
0,2003-03-27T05:47:11Z,0.48339844,21.38229,90.08789,44623.277,505.62906,707.7115,41.6026,-87.5494
0,2003-03-27T05:47:11Z,0.48339844,0.0,90.08789,44873.27,509.18933,711.2717,41.6026,-87.5464
0,2003-03-27T05:47:11Z,0.48339844,-16.522678,90.92285,29123.877,300.72644,502.80884,41.5997,-87.7354
0,2003-03-27T05:47:11Z,0.48339844,1.9438446,90.92285,29373.867,303.78406,505.86646,41.5996,-87.7324
0,2003-03-27T05:47:11Z,0.48339844,11.663067,90.92285,29623.857,306.84976,508.9322,41.5996,-87.7294
0,2003-03-27T05:47:11Z,0.48339844,32.073433,90.92285,29873.848,309.9236,512.006,41.5996,-87.7264
0,2003-03-27T05:47:11Z,0.48339844,-29.157667,90.92285,30123.838,313.00555,515.08795,41.5995,-87.7234
0,2003-03-27T05:47:11Z,0.48339844,-17.4946,90.92285,30373.828,316.0956,518.178,41.5995,-87.7204
0,2003-03-27T05:47:11Z,0.48339844,-28.185745,90.92285,30623.818,319.19376,521.2762,41.5994,-87.7174
0,2003-03-27T05:47:11Z,0.48339844,-15.550756,90.92285,30873.809,322.30002,524.38245,41.5994,-87.7144
0,2003-03-27T05:47:11Z,0.48339844,-44.708424,90.92285,31123.799,325.4144,527.49677,41.5993,-87.7114
0,2003-03-27T05:47:11Z,0.48339844,-37.90497,90.92285,31373.79,328.53687,530.61926,41.5993,-87.7084
0,2003-03-27T05:47:11Z,0.48339844,-13.606912,90.92285,31623.78,331.66745,533.7499,41.5992,-87.7054
